sourceDataset,year,industryLargeClassName,industryMediumClassName,corpName,brandName,franchiseStoreCount,newFranchiseRegistrationCount,contractEndCount,contractCancellationCount,nameChangeCount,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption
brand_franchise_stats,2017,외식,피자,(주)배짱에프앤디,수타5900,40,8,10,0,18,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,피자,쌀로만피자,쌀로만피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,피자,(주)더난푸드,아이러브피자,29,1,0,4,2,105227,105227000,8919,8919000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,피자,엘노핌피자,엘노핌피자,3,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,피자,(주)영구스피자,영구스피자,37,4,6,0,4,177278,177278000,12477,12477000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,피자,옐로우피자,옐로우피자(YELLOW PIZZA),7,5,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,피자,(주)오구본가,오구피자,602,25,44,0,61,164119,164119000,14879,14879000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,피자,(주)제이피케이컴퍼니,오르새피자,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,피자,(주)오리지널시카고피자,오리지널시카고,12,4,4,0,1,437179,437179000,10148,10148000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,피자,왕서방치킨피자체인,왕서방왕치킨피자,12,1,3,0,2,65423,65423000,516,516000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,피자,컨시어지서비스코리아(주),월간피자,9,9,0,0,0,102957,102957000,9504,9504000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,(주)챠이난,챠이난,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,비컨홀딩스(주),청,2,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,청킹맨션,청킹맨션,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,비컨홀딩스(주),청화당,1,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,(주)야베스에프씨,촌칭구짬뽕,41,2,0,11,5,208872,208872000,7202,7202000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,(주)씨티에프앤비,하오커,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,(주)항방,항방양육관,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,(주)더본코리아,홍마반점0410,0,0,13,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,(주)한밭에프앤지,홍짜장,124,31,10,16,11,205995,205995000,12874,12874000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,(주)더본코리아,홍콩반점0410,192,51,6,0,16,622363,622363000,16820,16820000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,엠제이 푸드,홍콩본색,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,(주)홍탕,홍탕,53,13,10,0,0,64317,64317000,6133,6133000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,중식,(주)에이치엠에프앤디,황산,3,0,1,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)브라더컴퍼니,2015청춘초밥,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)토코,25카츠,17,4,0,2,2,335415,335415000,61356,61356000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,DON돈까츠,DON돈까츠,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)예가,金太郞,37,10,0,0,0,300205,300205000,10250,10250000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)니혼푸드빌,가츠라(桂),27,0,4,0,1,410756,410756000,11228,11228000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)가츠몽,가츠몽,36,11,2,0,2,338032,338032000,20129,20129000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)푸른푸드시스템,가츠켄,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,겐로쿠우동,겐로쿠우동,17,3,1,0,0,290295,290295000,15837,15837000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,고레카레강남본점,고레카레,1,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)더블유에스컴퍼니,고베규카츠,18,17,0,2,0,712616,712616000,15575,15575000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)사무라이글로벌,고우,1,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,고질라 야시장,고질라야시장,2,2,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)공영식품,기소야,59,2,0,2,2,356367,356367000,9846,9846000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)꽃미남브라더스,꽃남동연어집,2,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,나베야돈까스,나베야,3,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)리코플레이트,남자의청춘,4,3,0,3,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,닌자푸드,닌자초밥,20,4,5,0,1,463153,463153000,21527,21527000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)다카라푸드,다카라함바그,1,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,담락참치일잔 대연점,담락참치일잔,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)더원코리아,더오니기리,32,0,10,1,3,104394,104394000,10765,10765000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,히노아스카(주),더프리,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)도꼬야,도꼬돈카츠,5,1,0,1,0,293280,293280000,23002,23002000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,주식회사 카페리터에프앤씨,도쿄라멘,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)독도참치,독도참치,30,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)에땅,돈돈부리부리,1,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)제이에스푸드컴퍼니,돈돈정,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,동원산업(주),동원참치,51,2,12,4,3,590694,590694000,9395,9395000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,두셰프의돈가스앤마우,두셰프의돈가스앤마우,3,0,0,2,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)중앙에스앤씨,라멘천하,1,1,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)영마루,마루,0,0,0,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,마루이푸드시스템,마루이,0,0,0,1,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)더기빙트리,부타돈카츠,6,6,0,0,0,28956,28956000,1502,1502000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
brand_franchise_stats,2017,외식,일식,(주)행복들,북해도카엔,3,3,1,0,0,0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
