id,sourceDataset,year,industryLargeClassName,industryMediumClassName,corpName,brandName,franchiseStoreCount,newFranchiseRegistrationCount,contractEndCount,contractCancellationCount,nameChangeCount,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption,hasStartupStats,franchiseFeeAmountRaw,franchiseFeeAmountKrwAssumed,educationFeeAmountRaw,educationFeeAmountKrwAssumed,depositAmountRaw,depositAmountKrwAssumed,otherStartupAmountRaw,otherStartupAmountKrwAssumed,startupTotalAmountRaw,startupTotalAmountKrwAssumed
2025||외식||한식||(주)천수에프앤비||해장은 천수냉면,brand_franchise_stats,2025,외식,한식,(주)천수에프앤비,해장은 천수냉면,33,24,3,0,0,2027822,2027822000,9696,9696000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,3000,3000000,67100,67100000,81100,81100000
2025||외식||한식||(주)담가||담가 화로구이,brand_franchise_stats,2025,외식,한식,(주)담가,담가 화로구이,27,27,0,0,0,2010833,2010833000,27296,27296000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,16500,16500000,5500,5500000,5000,5000000,256190,256190000,283190,283190000
2025||외식||주점||(주)한경기획||룸의정석,brand_franchise_stats,2025,외식,주점,(주)한경기획,룸의정석,11,1,2,0,0,1912091,1912091000,22871,22871000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,347610,347610000,367110,367110000
2025||외식||주점||(주)시선프랜차이즈||미디어포차 뉴트로2010,brand_franchise_stats,2025,외식,주점,(주)시선프랜차이즈,미디어포차 뉴트로2010,7,5,3,0,0,1908045,1908045000,18743,18743000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,0,0,81400,81400000,97900,97900000
2025||외식||한식||(주)엘아이지홈앤밀||철판한상by한와담,brand_franchise_stats,2025,외식,한식,(주)엘아이지홈앤밀,철판한상by한와담,1,1,0,0,0,1839775,1839775000,161084,161084000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,10000,10000000,10000,10000000,3000,3000000,194700,194700000,217700,217700000
2025||외식||한식||다옴에프엠에스(주)||별미지교,brand_franchise_stats,2025,외식,한식,다옴에프엠에스(주),별미지교,5,0,0,0,0,1813828,1813828000,13772,13772000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,33000,33000000,11000,11000000,10000,10000000,345374,345374000,399374,399374000
2025||외식||한식||(주)제이에스와이푸드||청기와타운,brand_franchise_stats,2025,외식,한식,(주)제이에스와이푸드,청기와타운,31,5,0,3,0,1808186,1808186000,29114,29114000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,11000,11000000,5000,5000000,220000,220000000,258000,258000000
2025||외식||한식||(주)엘아이지홈앤밀||한와담,brand_franchise_stats,2025,외식,한식,(주)엘아이지홈앤밀,한와담,5,4,3,0,0,1794717,1794717000,23475,23475000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,20000,20000000,20000,20000000,12000,12000000,155100,155100000,207100,207100000
2025||외식||기타 외식||삼진식품(주)||삼진어묵,brand_franchise_stats,2025,외식,기타 외식,삼진식품(주),삼진어묵,4,3,0,0,0,1727051,1727051000,99987,99987000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,10000,10000000,77000,77000000,103500,103500000
"2025||외식||일식||도원||오,늘초밥",brand_franchise_stats,2025,외식,일식,도원,"오,늘초밥",3,2,0,0,0,1717764,1717764000,49079,49079000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,11000,11000000,1000,1000000,101518,101518000,119018,119018000
"2025||외식||한식||(주)드림에프앤비(DreamF&BCo.,Ltd)||솔가숯불갈비",brand_franchise_stats,2025,외식,한식,"(주)드림에프앤비(DreamF&BCo.,Ltd)",솔가숯불갈비,15,4,0,0,0,1717553,1717553000,18468,18468000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,145200,145200000,166700,166700000
2025||외식||한식||(주)늘봄에프엔씨||샤브연리지,brand_franchise_stats,2025,외식,한식,(주)늘봄에프엔씨,샤브연리지,28,19,1,0,4,1711525,1711525000,18911,18911000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,0,0,206500,206500000,223000,223000000
2025||외식||한식||(주)진푸드빌||해품장 팔팔장어,brand_franchise_stats,2025,외식,한식,(주)진푸드빌,해품장 팔팔장어,4,0,0,0,0,1707500,1707500000,16071,16071000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,30000,30000000,283800,283800000,324800,324800000
2025||외식||일식||(주)제이알에프앤씨||스시한판,brand_franchise_stats,2025,외식,일식,(주)제이알에프앤씨,스시한판,1,0,0,1,0,1691783,1691783000,80561,80561000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,11000,11000000,0,0,94000,94000000,110500,110500000
2025||외식||한식||찰만식품||갈비만,brand_franchise_stats,2025,외식,한식,찰만식품,갈비만,11,1,0,0,0,1682301,1682301000,14888,14888000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,264000,264000000,283500,283500000
2025||외식||한식||깃든컴퍼니||한식의품격,brand_franchise_stats,2025,외식,한식,깃든컴퍼니,한식의품격,10,3,5,0,0,1630000,1630000000,153412,153412000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,1000,1000000,5610,5610000,15410,15410000
2025||외식||패스트푸드||(주)케이에프씨코리아||KFC(케이에프씨),brand_franchise_stats,2025,외식,패스트푸드,(주)케이에프씨코리아,KFC(케이에프씨),15,15,0,0,0,1617254,1617254000,40253,40253000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,43408,43408000,3300,3300000,20000,20000000,550000,550000000,616708,616708000
2025||외식||한식||(주)고반홀딩스||고반가든,brand_franchise_stats,2025,외식,한식,(주)고반홀딩스,고반가든,1,0,0,0,0,1594741,1594741000,25880,25880000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,0,0,10000,10000000,324180,324180000,356180,356180000
2025||외식||한식||(주)상상에프앤비||우대포,brand_franchise_stats,2025,외식,한식,(주)상상에프앤비,우대포,24,24,0,0,0,1581667,1581667000,27972,27972000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,106000,106000000,127500,127500000
2025||외식||한식||(주)다이닝팩토리||장인닭갈비,brand_franchise_stats,2025,외식,한식,(주)다이닝팩토리,장인닭갈비,17,7,2,0,0,1579494,1579494000,44119,44119000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,3300,3300000,3000,3000000,80640,80640000,97940,97940000
2025||외식||일식||(주)골든밥코리아||탐나종합어시장,brand_franchise_stats,2025,외식,일식,(주)골든밥코리아,탐나종합어시장,38,0,5,0,0,1540025,1540025000,32102,32102000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,0,0,114400,114400000,130900,130900000
2025||외식||서양식||(주)더몰트하우스컴퍼니||더몰트하우스,brand_franchise_stats,2025,외식,서양식,(주)더몰트하우스컴퍼니,더몰트하우스,6,1,0,0,1,1498867,1498867000,18553,18553000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,0,0,178750,178750000,189750,189750000
2025||외식||한식||(주)코다||코다차야,brand_franchise_stats,2025,외식,한식,(주)코다,코다차야,4,0,4,0,1,1497807,1497807000,9510,9510000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,5500,5500000,30000,30000000,314980,314980000,372480,372480000
2025||외식||일식||(주)진에프앤비||진스키야키,brand_franchise_stats,2025,외식,일식,(주)진에프앤비,진스키야키,2,1,0,0,0,1479460,1479460000,37917,37917000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,13200,13200000,8800,8800000,2000,2000000,130889,130889000,154889,154889000
2025||외식||한식||(주)해량||이백육십도,brand_franchise_stats,2025,외식,한식,(주)해량,이백육십도,1,0,0,0,0,1477348,1477348000,6331,6331000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,0,0,165000,165000000,176000,176000000
2025||외식||기타 외식||(주)우텐더코리아||우텐더,brand_franchise_stats,2025,외식,기타 외식,(주)우텐더코리아,우텐더,3,0,0,1,0,1466667,1466667000,9362,9362000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,110000,110000000,55000,55000000,30000,30000000,458100,458100000,653100,653100000
2025||외식||중식||투맨홀딩스(주)||짬뽕지존,brand_franchise_stats,2025,외식,중식,투맨홀딩스(주),짬뽕지존,89,7,7,0,3,1457708,1457708000,21163,21163000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,0,0,0,0,129250,129250000,151250,151250000
2025||외식||중식||성호푸드||메이탄,brand_franchise_stats,2025,외식,중식,성호푸드,메이탄,9,1,2,0,0,1453557,1453557000,19381,19381000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,33000,33000000,16500,16500000,0,0,425940,425940000,475440,475440000
2025||외식||피자||(주)씨피푸드||큭큭피자,brand_franchise_stats,2025,외식,피자,(주)씨피푸드,큭큭피자,2,2,0,0,0,1452718,1452718000,85454,85454000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,5000,5000000,44250,44250000,58050,58050000
2025||외식||한식||(주)해우리홀딩스||해우리,brand_franchise_stats,2025,외식,한식,(주)해우리홀딩스,해우리,9,0,2,0,0,1448292,1448292000,11846,11846000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,12000,12000000,162800,162800000,191300,191300000
2025||외식||한식||(주)다자레코리아||밤새먹소,brand_franchise_stats,2025,외식,한식,(주)다자레코리아,밤새먹소,10,3,0,0,0,1447260,1447260000,19655,19655000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,3300,3300000,2200,2200000,5000,5000000,87450,87450000,97950,97950000
2025||외식||기타 외식||(주)한창이앤피||황금소,brand_franchise_stats,2025,외식,기타 외식,(주)한창이앤피,황금소,2,0,1,0,0,1443221,1443221000,23092,23092000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,3300,3300000,3000,3000000,289300,289300000,306600,306600000
2025||외식||기타 외식||(주)야들야들한보약족발||야들야들한보약족발,brand_franchise_stats,2025,외식,기타 외식,(주)야들야들한보약족발,야들야들한보약족발,8,3,0,0,0,1440529,1440529000,42682,42682000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,0,0,0,0,108350,108350000,108350,108350000
2025||외식||한식||(주)다미옹||샤브르정원,brand_franchise_stats,2025,외식,한식,(주)다미옹,샤브르정원,6,6,0,0,0,1411838,1411838000,10860,10860000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,20000,20000000,352000,352000000,388500,388500000
2025||외식||한식||(주)새모양에프앤비||달빛에 구운 고등어,brand_franchise_stats,2025,외식,한식,(주)새모양에프앤비,달빛에 구운 고등어,32,19,0,0,1,1401432,1401432000,17593,17593000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,10000,10000000,260700,260700000,287200,287200000
2025||외식||기타 외식||(주)티아이코스모스||마장동골목집,brand_franchise_stats,2025,외식,기타 외식,(주)티아이코스모스,마장동골목집,3,3,0,0,0,1397598,1397598000,14741,14741000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,100000,100000000,172700,172700000,289200,289200000
2025||외식||주점||(주)사랑에프앤씨||사랑각,brand_franchise_stats,2025,외식,주점,(주)사랑에프앤씨,사랑각,11,1,1,0,2,1393230,1393230000,19715,19715000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,5500,5500000,5000,5000000,99968,99968000,118168,118168000
2025||외식||기타 외식||마루앤F/D||마루샤브,brand_franchise_stats,2025,외식,기타 외식,마루앤F/D,마루샤브,8,0,2,0,0,1370060,1370060000,8889,8889000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,16500,16500000,4400,4400000,10000,10000000,384300,384300000,415200,415200000
2025||외식||한식||(주)더글로벌코리아||유림회관,brand_franchise_stats,2025,외식,한식,(주)더글로벌코리아,유림회관,9,1,0,0,0,1360750,1360750000,83099,83099000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,0,0,60500,60500000,77000,77000000
2025||외식||제과제빵||(주)정미작소||윤쉐프 정직한제빵소,brand_franchise_stats,2025,외식,제과제빵,(주)정미작소,윤쉐프 정직한제빵소,1,0,1,0,0,1359753,1359753000,19425,19425000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,16500,16500000,5500,5500000,5000,5000000,561550,561550000,588550,588550000
2025||외식||한식||(주)다담뜰||다담뜰 한식뷔페,brand_franchise_stats,2025,외식,한식,(주)다담뜰,다담뜰 한식뷔페,18,3,0,0,1,1354661,1354661000,7643,7643000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,16500,16500000,10000,10000000,465400,465400000,513900,513900000
2025||외식||한식||우리FNB||청담동순도리,brand_franchise_stats,2025,외식,한식,우리FNB,청담동순도리,6,3,0,0,1,1353401,1353401000,26775,26775000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,10000,10000000,134370,134370000,160870,160870000
2025||외식||기타 외식||전원숯불갈비||전원숯불,brand_franchise_stats,2025,외식,기타 외식,전원숯불갈비,전원숯불,22,1,2,0,0,1351889,1351889000,9593,9593000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,16500,16500000,5500,5500000,20000,20000000,352000,352000000,394000,394000000
2025||외식||기타 외식||(주)청초수씨푸드||청초수물회&섭국,brand_franchise_stats,2025,외식,기타 외식,(주)청초수씨푸드,청초수물회&섭국,6,0,4,0,0,1349336,1349336000,16818,16818000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,55000,55000000,16500,16500000,5000,5000000,67100,67100000,143600,143600000
2025||외식||한식||(주)진원푸드||진원 소우,brand_franchise_stats,2025,외식,한식,(주)진원푸드,진원 소우,21,5,0,0,2,1346011,1346011000,15475,15475000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,15000,15000000,301921,301921000,333421,333421000
2025||외식||기타 외국식||(주)후레쉬에이치디||화담원,brand_franchise_stats,2025,외식,기타 외국식,(주)후레쉬에이치디,화담원,5,2,0,0,0,1344362,1344362000,13257,13257000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,435416,435416000,454916,454916000
2025||외식||한식||팔도만족||팔도만족,brand_franchise_stats,2025,외식,한식,팔도만족,팔도만족,2,2,0,0,0,1337653,1337653000,46126,46126000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,6600,6600000,3300,3300000,3000,3000000,62800,62800000,75700,75700000
2025||외식||중식||(주)다함컴퍼니||북경짜장,brand_franchise_stats,2025,외식,중식,(주)다함컴퍼니,북경짜장,3,0,0,0,0,1320810,1320810000,26241,26241000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,10000,10000000,124850,124850000,145850,145850000
2025||외식||기타 외식||(주)엔제이컴퍼니||고굽남 고기굽는남자,brand_franchise_stats,2025,외식,기타 외식,(주)엔제이컴퍼니,고굽남 고기굽는남자,24,3,0,0,0,1317380,1317380000,18497,18497000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,14300,14300000,11000,11000000,10000,10000000,140800,140800000,176100,176100000
2025||외식||한식||(주)맛찬들||맛찬들왕소금구이,brand_franchise_stats,2025,외식,한식,(주)맛찬들,맛찬들왕소금구이,84,4,2,9,1,1310647,1310647000,19021,19021000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,0,0,0,0,10000,10000000,163000,163000000,173000,173000000
2025||외식||한식||(주)제주미향||제주미향해장,brand_franchise_stats,2025,외식,한식,(주)제주미향,제주미향해장,2,3,1,0,0,1303938,1303938000,36860,36860000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,0,0,3000,3000000,91850,91850000,105850,105850000
2025||외식||일식||(주)스시이안||스시이안앤,brand_franchise_stats,2025,외식,일식,(주)스시이안,스시이안앤,27,17,0,1,1,1302259,1302259000,35897,35897000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,182600,182600000,202100,202100000
2025||외식||한식||(주)본태경푸드||태경청진동해장국,brand_franchise_stats,2025,외식,한식,(주)본태경푸드,태경청진동해장국,2,2,0,0,0,1300770,1300770000,7818,7818000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,5000,5000000,146850,146850000,162850,162850000
"2025||외식||한식||(주)드림에프앤비(DreamF&BCo.,Ltd)||두레숯불갈비",brand_franchise_stats,2025,외식,한식,"(주)드림에프앤비(DreamF&BCo.,Ltd)",두레숯불갈비,3,0,0,0,0,1296566,1296566000,12547,12547000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,145200,145200000,166700,166700000
2025||외식||한식||(주)뉴하비츠||해목정,brand_franchise_stats,2025,외식,한식,(주)뉴하비츠,해목정,4,1,0,0,0,1289657,1289657000,18746,18746000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,0,0,87860,87860000,104360,104360000
2025||외식||기타 외식||(주)오제이푸드||오장동흥남집,brand_franchise_stats,2025,외식,기타 외식,(주)오제이푸드,오장동흥남집,4,1,1,0,0,1276498,1276498000,29918,29918000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,16500,16500000,16500,16500000,20000,20000000,71500,71500000,124500,124500000
2025||외식||한식||(주)봉화산푸드||봉화산 설렁탕 전문점,brand_franchise_stats,2025,외식,한식,(주)봉화산푸드,봉화산 설렁탕 전문점,6,0,0,0,0,1268948,1268948000,20549,20549000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,22000,22000000,22000,22000000,96600,96600000,151600,151600000
2025||외식||한식||(주)쓰리티에이치이||고혼,brand_franchise_stats,2025,외식,한식,(주)쓰리티에이치이,고혼,12,4,0,0,0,1267904,1267904000,13824,13824000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,2200,2200000,3300,3300000,1000,1000000,43100,43100000,49600,49600000
2025||외식||한식||(주)이재현푸드||청담족발,brand_franchise_stats,2025,외식,한식,(주)이재현푸드,청담족발,24,11,1,0,0,1266323,1266323000,53749,53749000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,16500,16500000,5500,5500000,3000,3000000,50800,50800000,75800,75800000
2025||외식||주점||(주)프로그로스||구현포차,brand_franchise_stats,2025,외식,주점,(주)프로그로스,구현포차,1,0,1,0,0,1261831,1261831000,11830,11830000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,3300,3300000,3000,3000000,187000,187000000,198800,198800000
2025||외식||한식||(주)덕장에프앤비||코다리덕장,brand_franchise_stats,2025,외식,한식,(주)덕장에프앤비,코다리덕장,6,5,0,0,0,1254536,1254536000,5866,5866000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,3000,3000000,113972,113972000,133472,133472000
2025||외식||일식||㈜신조에프앤에스||스시신조,brand_franchise_stats,2025,외식,일식,㈜신조에프앤에스,스시신조,4,1,0,0,0,1244843,1244843000,33917,33917000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,0,0,187350,187350000,198350,198350000
2025||외식||중식||(주)뽕사부컴퍼니||뽕사부,brand_franchise_stats,2025,외식,중식,(주)뽕사부컴퍼니,뽕사부,13,1,0,1,1,1237490,1237490000,19163,19163000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,11000,11000000,30000,30000000,165000,165000000,228000,228000000
2025||외식||한식||(주)마루벌||천상현 국가공인진갈비,brand_franchise_stats,2025,외식,한식,(주)마루벌,천상현 국가공인진갈비,21,7,3,0,0,1229381,1229381000,9797,9797000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,27500,27500000,7700,7700000,10000,10000000,273900,273900000,319100,319100000
2025||외식||기타 외식||(주)엘케이푸드글로벌||로니로티,brand_franchise_stats,2025,외식,기타 외식,(주)엘케이푸드글로벌,로니로티,6,0,2,0,0,1227787,1227787000,14587,14587000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,12100,12100000,11000,11000000,3000,3000000,303050,303050000,329150,329150000
2025||외식||중식||성호푸드||중식명장 이송학,brand_franchise_stats,2025,외식,중식,성호푸드,중식명장 이송학,2,0,0,0,0,1226420,1226420000,16555,16555000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,33000,33000000,16500,16500000,0,0,739000,739000000,788500,788500000
2025||외식||기타 외식||(주)어베럴밸류||골치기,brand_franchise_stats,2025,외식,기타 외식,(주)어베럴밸류,골치기,1,0,0,0,0,1225902,1225902000,61295,61295000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,8800,8800000,52900,52900000,72700,72700000
2025||외식||기타 외식||(주)웰빙코리아||소담촌,brand_franchise_stats,2025,외식,기타 외식,(주)웰빙코리아,소담촌,108,12,0,0,3,1220796,1220796000,11402,11402000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,16500,16500000,5500,5500000,5000,5000000,26060,26060000,53060,53060000
2025||외식||한식||한상바오와갈비||한상바오 와갈비,brand_franchise_stats,2025,외식,한식,한상바오와갈비,한상바오 와갈비,3,1,0,0,0,1218784,1218784000,34822,34822000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,200000,200000000,221500,221500000
2025||외식||일식||(주)으뜸에프엔비||으뜸스시,brand_franchise_stats,2025,외식,일식,(주)으뜸에프엔비,으뜸스시,9,9,0,0,0,1209445,1209445000,29062,29062000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,0,0,118250,118250000,134750,134750000
2025||외식||한식||(주)가우정푸드||황장군,brand_franchise_stats,2025,외식,한식,(주)가우정푸드,황장군,16,0,0,1,1,1207828,1207828000,11381,11381000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,2200,2200000,20000,20000000,204600,204600000,237800,237800000
2025||외식||한식||(주)남산터||남산터,brand_franchise_stats,2025,외식,한식,(주)남산터,남산터,2,0,0,0,1,1203905,1203905000,37622,37622000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,2000,2000000,66000,66000000,84500,84500000
2025||외식||한식||(주)위드벨||코다리밥도둑,brand_franchise_stats,2025,외식,한식,(주)위드벨,코다리밥도둑,6,1,0,0,0,1202438,1202438000,21472,21472000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,134640,134640000,156140,156140000
2025||외식||한식||(주)소소한||소소한숯불갈비,brand_franchise_stats,2025,외식,한식,(주)소소한,소소한숯불갈비,11,11,0,0,0,1202135,1202135000,16039,16039000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,7700,7700000,3300,3300000,2000,2000000,142450,142450000,155450,155450000
2025||외식||기타 외식||(주)봄담아||봄담아,brand_franchise_stats,2025,외식,기타 외식,(주)봄담아,봄담아,9,9,1,0,0,1189226,1189226000,8731,8731000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,10000,10000000,228800,228800000,255300,255300000
2025||외식||기타 외식||행복한우동가게체인사업본부||행복한우동가게,brand_franchise_stats,2025,외식,기타 외식,행복한우동가게체인사업본부,행복한우동가게,9,3,0,0,2,1185341,1185341000,43261,43261000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,4400,4400000,2000,2000000,70400,70400000,82300,82300000
2025||외식||주점||(주)곳간||임창정의 소주한잔,brand_franchise_stats,2025,외식,주점,(주)곳간,임창정의 소주한잔,2,0,2,1,0,1177247,1177247000,39202,39202000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,22000,22000000,5500,5500000,10000,10000000,176310,176310000,213810,213810000
2025||외식||한식||(주)백제푸드오리명가||샤브50,brand_franchise_stats,2025,외식,한식,(주)백제푸드오리명가,샤브50,2,0,1,0,0,1165158,1165158000,12875,12875000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,243100,243100000,264600,264600000
2025||외식||한식||(주)태성에프앤비||짚불태백,brand_franchise_stats,2025,외식,한식,(주)태성에프앤비,짚불태백,8,2,0,0,0,1163231,1163231000,19347,19347000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,5500,5500000,5500,5500000,3000,3000000,141900,141900000,155900,155900000
2025||외식||기타 외국식||(주)크레센도에프앤비||능두네,brand_franchise_stats,2025,외식,기타 외국식,(주)크레센도에프앤비,능두네,5,3,0,0,0,1162500,1162500000,29618,29618000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,153450,153450000,174950,174950000
2025||외식||한식||㈜만재푸드||만재네,brand_franchise_stats,2025,외식,한식,㈜만재푸드,만재네,26,11,0,0,1,1162416,1162416000,20374,20374000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.,true,11000,11000000,5500,5500000,5000,5000000,150700,150700000,172200,172200000
